Search Type, N, Target, Guesses
Linear Search: Size 271500 | Average Guesses = 142146.3 
Binary Search: Size 271500 | Average Guesses =  17.4
Binary Search: Size 272000 | Average Guesses =  17.1
Linear Search: Size 272000 | Average Guesses = 97226.9 
Linear Search: Size 272500 | Average Guesses = 128388.9 
Binary Search: Size 272500 | Average Guesses =  17.2
Binary Search: Size 273000 | Average Guesses =  17.3
Linear Search: Size 273000 | Average Guesses = 135239.4 
Binary Search: Size 273500 | Average Guesses =  17
Linear Search: Size 273500 | Average Guesses = 192611 
Binary Search: Size 274000 | Average Guesses =  17.4
Binary Search: Size 265500 | Average Guesses =  16.2
Binary Search: Size 274500 | Average Guesses =  17.5
Linear Search: Size 274500 | Average Guesses = 152314.2 
Linear Search: Size 275000 | Average Guesses = 159647.4 
Linear Search: Size 270500 | Average Guesses = 173046.9 
Binary Search: Size 275500 | Average Guesses =  16.1
Linear Search: Size 275500 | Average Guesses = 162167.3 
Linear Search: Size 276000 | Average Guesses = 136946.1 
Binary Search: Size 276000 | Average Guesses =  17.6
Linear Search: Size 276500 | Average Guesses = 139344.3 
Binary Search: Size 276500 | Average Guesses =  17.3
Binary Search: Size 277000 | Average Guesses =  17.1
Linear Search: Size 277000 | Average Guesses = 139554.3 
Binary Search: Size 277500 | Average Guesses =  17.4
Linear Search: Size 277500 | Average Guesses = 109859.2 
Linear Search: Size 278000 | Average Guesses = 97279.4 
Binary Search: Size 278000 | Average Guesses =  16.7
Linear Search: Size 278500 | Average Guesses = 141300.1 
Binary Search: Size 278500 | Average Guesses =  17.1
Linear Search: Size 279000 | Average Guesses = 153352.3 
Binary Search: Size 279000 | Average Guesses =  17.6
Binary Search: Size 279500 | Average Guesses =  16.3
Linear Search: Size 279500 | Average Guesses = 126622.8 
Binary Search: Size 280000 | Average Guesses =  17.5
Linear Search: Size 280000 | Average Guesses = 87564.9 
Linear Search: Size 280500 | Average Guesses = 153135.3 
Binary Search: Size 280500 | Average Guesses =  17.1
Binary Search: Size 281000 | Average Guesses =  17.3
Linear Search: Size 281000 | Average Guesses = 145739.7 
Binary Search: Size 281500 | Average Guesses =  16.1
Linear Search: Size 281500 | Average Guesses = 107469 
Binary Search: Size 282000 | Average Guesses =  17
Linear Search: Size 282000 | Average Guesses = 159899.7 
Linear Search: Size 282500 | Average Guesses = 172118.1 
Binary Search: Size 282500 | Average Guesses =  17.9
Binary Search: Size 283000 | Average Guesses =  16.9
Linear Search: Size 283000 | Average Guesses = 80009.4 
Binary Search: Size 283500 | Average Guesses =  17.3
Linear Search: Size 283500 | Average Guesses = 139321 
Linear Search: Size 284000 | Average Guesses = 158302.4 
Binary Search: Size 284000 | Average Guesses =  17.5
Linear Search: Size 284500 | Average Guesses = 143468.8 
Binary Search: Size 284500 | Average Guesses =  16.9
Linear Search: Size 285000 | Average Guesses = 155261.3 
Binary Search: Size 285000 | Average Guesses =  17.4
Linear Search: Size 285500 | Average Guesses = 99907 
Binary Search: Size 275000 | Average Guesses =  17.6
Binary Search: Size 286000 | Average Guesses =  16.9
Linear Search: Size 286000 | Average Guesses = 97571.6 
Linear Search: Size 286500 | Average Guesses = 91205.6 
Binary Search: Size 286500 | Average Guesses =  16.8
Binary Search: Size 263000 | Average Guesses =  16.6
Binary Search: Size 285500 | Average Guesses =  16.4
Binary Search: Size 287500 | Average Guesses =  16.8
Linear Search: Size 287500 | Average Guesses = 130020 
Binary Search: Size 288000 | Average Guesses =  17.3
Linear Search: Size 288000 | Average Guesses = 164477.2 
Binary Search: Size 288500 | Average Guesses =  16.9
Linear Search: Size 288500 | Average Guesses = 196470.4 
Linear Search: Size 289000 | Average Guesses = 109783.8 
Binary Search: Size 289000 | Average Guesses =  15.4
Linear Search: Size 289500 | Average Guesses = 99505.8 
Binary Search: Size 289500 | Average Guesses =  17.5
Linear Search: Size 290000 | Average Guesses = 193583.7 
Binary Search: Size 290000 | Average Guesses =  16.9
Binary Search: Size 287000 | Average Guesses =  17.2
Binary Search: Size 290500 | Average Guesses =  16.9
Linear Search: Size 291000 | Average Guesses = 180251.6 
Binary Search: Size 291000 | Average Guesses =  17.1
Linear Search: Size 291500 | Average Guesses = 147847 
Binary Search: Size 291500 | Average Guesses =  16.8
Linear Search: Size 274000 | Average Guesses = 120731.4 
Linear Search: Size 292000 | Average Guesses = 149959.3 
Linear Search: Size 292500 | Average Guesses = 128038.3 
Binary Search: Size 292500 | Average Guesses =  17.6
Linear Search: Size 293000 | Average Guesses = 170835.9 
Binary Search: Size 293000 | Average Guesses =  17.4
Linear Search: Size 293500 | Average Guesses = 129076.1 
Binary Search: Size 293500 | Average Guesses =  17.8
Linear Search: Size 294000 | Average Guesses = 140430.2 
Binary Search: Size 294000 | Average Guesses =  17
Linear Search: Size 290500 | Average Guesses = 141105.9 
Linear Search: Size 294500 | Average Guesses = 129142.8 
Linear Search: Size 295000 | Average Guesses = 130888.7 
Binary Search: Size 295000 | Average Guesses =  17.2
Linear Search: Size 295500 | Average Guesses = 116461.2 
Binary Search: Size 295500 | Average Guesses =  17.1
Linear Search: Size 296000 | Average Guesses = 89648.5 
Binary Search: Size 296000 | Average Guesses =  17
Linear Search: Size 296500 | Average Guesses = 138751.4 
Linear Search: Size 287000 | Average Guesses = 174440.4 
Linear Search: Size 297000 | Average Guesses = 129682.7 
Binary Search: Size 292000 | Average Guesses =  17.7
Binary Search: Size 296500 | Average Guesses =  17.6
Binary Search: Size 297500 | Average Guesses =  18.1
Linear Search: Size 297500 | Average Guesses = 148515.5 
Linear Search: Size 298000 | Average Guesses = 150658.2 
Binary Search: Size 297000 | Average Guesses =  17.9
Binary Search: Size 298500 | Average Guesses =  17.4
Linear Search: Size 299000 | Average Guesses = 152039.5 
Binary Search: Size 299000 | Average Guesses =  16.6
Linear Search: Size 299500 | Average Guesses = 149699.4 
Binary Search: Size 299500 | Average Guesses =  16.1
Linear Search: Size 300000 | Average Guesses = 152934.8 
Binary Search: Size 300000 | Average Guesses =  16.7
Linear Search: Size 300500 | Average Guesses = 183378.8 
Binary Search: Size 298000 | Average Guesses =  17.2
Binary Search: Size 300500 | Average Guesses =  17.3
Binary Search: Size 301000 | Average Guesses =  17.5
Binary Search: Size 294500 | Average Guesses =  17.2
Binary Search: Size 301500 | Average Guesses =  16
Linear Search: Size 298500 | Average Guesses = 147453.6 
Linear Search: Size 301500 | Average Guesses = 124377.6 
Linear Search: Size 302000 | Average Guesses = 126900.1 
Linear Search: Size 301000 | Average Guesses = 137843.2 
Binary Search: Size 302000 | Average Guesses =  17.8
Binary Search: Size 303000 | Average Guesses =  16.7
Linear Search: Size 303500 | Average Guesses = 168910.8 
Linear Search: Size 303000 | Average Guesses = 190547.6 
Binary Search: Size 304000 | Average Guesses =  17.5
Linear Search: Size 304000 | Average Guesses = 134708.7 
Binary Search: Size 304500 | Average Guesses =  17.9
Linear Search: Size 304500 | Average Guesses = 139305.4 
Linear Search: Size 302500 | Average Guesses = 165393 
Binary Search: Size 305000 | Average Guesses =  18.1
Linear Search: Size 305500 | Average Guesses = 201522.8 
Binary Search: Size 305500 | Average Guesses =  17.4
Binary Search: Size 306000 | Average Guesses =  17.9
Linear Search: Size 306000 | Average Guesses = 128918.5 
Linear Search: Size 306500 | Average Guesses = 151314.3 
Binary Search: Size 306500 | Average Guesses =  17.2
Linear Search: Size 307000 | Average Guesses = 172617.8 
Binary Search: Size 307000 | Average Guesses =  17.4
Binary Search: Size 307500 | Average Guesses =  17.9
Linear Search: Size 307500 | Average Guesses = 167295.9 
Linear Search: Size 308000 | Average Guesses = 167407.2 
Binary Search: Size 308000 | Average Guesses =  17.6
Linear Search: Size 308500 | Average Guesses = 105890.7 
Binary Search: Size 308500 | Average Guesses =  17.9
Linear Search: Size 309000 | Average Guesses = 142326.3 
Binary Search: Size 309000 | Average Guesses =  17.7
Linear Search: Size 309500 | Average Guesses = 184692.5 
Binary Search: Size 309500 | Average Guesses =  17.6
Binary Search: Size 310000 | Average Guesses =  16.9
Linear Search: Size 310000 | Average Guesses = 208633.5 
Linear Search: Size 310500 | Average Guesses = 185858 
Binary Search: Size 310500 | Average Guesses =  17.7
Linear Search: Size 311000 | Average Guesses = 139575.5 
Binary Search: Size 311000 | Average Guesses =  17.6
Linear Search: Size 311500 | Average Guesses = 161489.1 
Binary Search: Size 311500 | Average Guesses =  16.1
Binary Search: Size 303500 | Average Guesses =  16.5
Binary Search: Size 312000 | Average Guesses =  17.7
Linear Search: Size 312500 | Average Guesses = 166823.1 
Binary Search: Size 312500 | Average Guesses =  17.9
Linear Search: Size 313000 | Average Guesses = 175496.2 
Binary Search: Size 313000 | Average Guesses =  17.7
Binary Search: Size 313500 | Average Guesses =  17.7
Linear Search: Size 313500 | Average Guesses = 163544.4 
Linear Search: Size 314000 | Average Guesses = 156061.5 
Binary Search: Size 314000 | Average Guesses =  16.4
Linear Search: Size 314500 | Average Guesses = 130613.2 
Binary Search: Size 314500 | Average Guesses =  16.9
Linear Search: Size 315000 | Average Guesses = 152216.9 
Binary Search: Size 315000 | Average Guesses =  17.6
Linear Search: Size 315500 | Average Guesses = 176568.3 
Binary Search: Size 315500 | Average Guesses =  17.5
Linear Search: Size 316000 | Average Guesses = 173469.8 
Binary Search: Size 316000 | Average Guesses =  17.6
Linear Search: Size 316500 | Average Guesses = 148944.4 
Binary Search: Size 302500 | Average Guesses =  17.7
Linear Search: Size 317000 | Average Guesses = 126902.4 
Binary Search: Size 317000 | Average Guesses =  17.4
Linear Search: Size 317500 | Average Guesses = 140091.2 
Binary Search: Size 317500 | Average Guesses =  17.3
Binary Search: Size 318000 | Average Guesses =  16.6
Linear Search: Size 318000 | Average Guesses = 146152.9 
Linear Search: Size 312000 | Average Guesses = 130965.9 
Binary Search: Size 318500 | Average Guesses =  17.3
Binary Search: Size 319000 | Average Guesses =  17.8
Linear Search: Size 319000 | Average Guesses = 185035.7 
Binary Search: Size 316500 | Average Guesses =  16.9
Binary Search: Size 319500 | Average Guesses =  17.5
Linear Search: Size 319500 | Average Guesses = 191278.6 
Linear Search: Size 320000 | Average Guesses = 203587.4 
Linear Search: Size 318500 | Average Guesses = 200850 
Linear Search: Size 320500 | Average Guesses = 156426.3 
Binary Search: Size 320000 | Average Guesses =  17.3
Binary Search: Size 321000 | Average Guesses =  17.8
Linear Search: Size 321500 | Average Guesses = 162638.5 
Binary Search: Size 321500 | Average Guesses =  16.8
Linear Search: Size 322000 | Average Guesses = 96608.1 
Binary Search: Size 322000 | Average Guesses =  17.6
Binary Search: Size 320500 | Average Guesses =  17.7
Linear Search: Size 322500 | Average Guesses = 163974.6 
Binary Search: Size 323000 | Average Guesses =  17.4
Linear Search: Size 323000 | Average Guesses = 160606.8 
Linear Search: Size 323500 | Average Guesses = 143809.6 
Binary Search: Size 323500 | Average Guesses =  18.3
Linear Search: Size 305000 | Average Guesses = 210356.7 
Linear Search: Size 321000 | Average Guesses = 134764 
Linear Search: Size 324000 | Average Guesses = 182956.2 
Linear Search: Size 324500 | Average Guesses = 100820.5 
Binary Search: Size 324000 | Average Guesses =  16.8
Linear Search: Size 325000 | Average Guesses = 173717.7 
Binary Search: Size 325000 | Average Guesses =  16.9
Linear Search: Size 325500 | Average Guesses = 154348.7 
Binary Search: Size 326000 | Average Guesses =  17
Linear Search: Size 326000 | Average Guesses = 184152.3 
Binary Search: Size 322500 | Average Guesses =  17.1
Linear Search: Size 326500 | Average Guesses = 166022.9 
Linear Search: Size 327000 | Average Guesses = 106096.1 
Binary Search: Size 327000 | Average Guesses =  16.9
Binary Search: Size 324500 | Average Guesses =  17.8
Binary Search: Size 326500 | Average Guesses =  17.9
Linear Search: Size 328000 | Average Guesses = 229219.7 
Binary Search: Size 325500 | Average Guesses =  17.6
Linear Search: Size 328500 | Average Guesses = 134541.4 
Binary Search: Size 328500 | Average Guesses =  17.7
Linear Search: Size 329000 | Average Guesses = 124916.6 
Binary Search: Size 329000 | Average Guesses =  17.2
Binary Search: Size 329500 | Average Guesses =  18
Linear Search: Size 327500 | Average Guesses = 163872.6 
Linear Search: Size 330000 | Average Guesses = 164560.6 
Linear Search: Size 329500 | Average Guesses = 123667.7 
Binary Search: Size 327500 | Average Guesses =  17.5
Binary Search: Size 330500 | Average Guesses =  17.9
Linear Search: Size 331000 | Average Guesses = 177119.6 
Linear Search: Size 330500 | Average Guesses = 139462.7 
Binary Search: Size 331500 | Average Guesses =  17.9
Linear Search: Size 331500 | Average Guesses = 183004.8 
Binary Search: Size 330000 | Average Guesses =  17.5
Binary Search: Size 332000 | Average Guesses =  17.5
Linear Search: Size 332500 | Average Guesses = 142622.4 
Linear Search: Size 332000 | Average Guesses = 128297.8 
Linear Search: Size 333000 | Average Guesses = 169117.8 
Binary Search: Size 332500 | Average Guesses =  17.3
Linear Search: Size 333500 | Average Guesses = 197366.3 
Binary Search: Size 333500 | Average Guesses =  18
Linear Search: Size 334000 | Average Guesses = 154438.9 
Binary Search: Size 328000 | Average Guesses =  17.8
Binary Search: Size 334000 | Average Guesses =  17.8
Linear Search: Size 334500 | Average Guesses = 142156.1 
Linear Search: Size 335000 | Average Guesses = 146970.7 
Binary Search: Size 335000 | Average Guesses =  18.3
Binary Search: Size 333000 | Average Guesses =  18
Binary Search: Size 335500 | Average Guesses =  17.9
Binary Search: Size 336000 | Average Guesses =  17.6
Linear Search: Size 336000 | Average Guesses = 177158.8 
Binary Search: Size 334500 | Average Guesses =  18.1
Linear Search: Size 336500 | Average Guesses = 175146 
Linear Search: Size 335500 | Average Guesses = 175679.8 
Binary Search: Size 337000 | Average Guesses =  17.4
Linear Search: Size 337500 | Average Guesses = 162383.1 
Binary Search: Size 331000 | Average Guesses =  17.5
Binary Search: Size 337500 | Average Guesses =  17.4
Linear Search: Size 337000 | Average Guesses = 172220.4 
Binary Search: Size 338500 | Average Guesses =  17.5
Linear Search: Size 338500 | Average Guesses = 161774.8 
Linear Search: Size 339000 | Average Guesses = 103982.6 
Binary Search: Size 339000 | Average Guesses =  17.2
Binary Search: Size 339500 | Average Guesses =  17.3
Linear Search: Size 339500 | Average Guesses = 173733.7 
Linear Search: Size 340000 | Average Guesses = 114845.3 
Binary Search: Size 336500 | Average Guesses =  16.6
Linear Search: Size 340500 | Average Guesses = 190107.7 
Binary Search: Size 340500 | Average Guesses =  18.3
Linear Search: Size 341000 | Average Guesses = 174978.8 
Binary Search: Size 341000 | Average Guesses =  16.2
Binary Search: Size 341500 | Average Guesses =  17.8
Linear Search: Size 341500 | Average Guesses = 134493 
Binary Search: Size 340000 | Average Guesses =  16.6
Linear Search: Size 342000 | Average Guesses = 148016.4 
Binary Search: Size 342500 | Average Guesses =  16.7
Binary Search: Size 342000 | Average Guesses =  18
Linear Search: Size 343000 | Average Guesses = 158906.2 
Binary Search: Size 343000 | Average Guesses =  17.9
Binary Search: Size 343500 | Average Guesses =  16.8
Linear Search: Size 343500 | Average Guesses = 147237.2 
Linear Search: Size 344000 | Average Guesses = 186896.2 
Binary Search: Size 344000 | Average Guesses =  17.6
Binary Search: Size 344500 | Average Guesses =  17.7
Linear Search: Size 344500 | Average Guesses = 180470.6 
Binary Search: Size 345000 | Average Guesses =  18.3
Linear Search: Size 345000 | Average Guesses = 181401.8 
Linear Search: Size 345500 | Average Guesses = 168782.1 
Binary Search: Size 345500 | Average Guesses =  18.2
Linear Search: Size 346000 | Average Guesses = 172522.4 
Binary Search: Size 346000 | Average Guesses =  18
Binary Search: Size 346500 | Average Guesses =  17.7
Linear Search: Size 346500 | Average Guesses = 170765.8 
Linear Search: Size 347000 | Average Guesses = 178191 
Binary Search: Size 347000 | Average Guesses =  17.6
Binary Search: Size 347500 | Average Guesses =  17.2
Linear Search: Size 342500 | Average Guesses = 174755.6 
Linear Search: Size 347500 | Average Guesses = 217966.9 
Linear Search: Size 348000 | Average Guesses = 138272.8 
Binary Search: Size 348500 | Average Guesses =  17.4
Linear Search: Size 348500 | Average Guesses = 160881.9 
Binary Search: Size 349000 | Average Guesses =  17.4
Linear Search: Size 349000 | Average Guesses = 207213.6 
Binary Search: Size 348000 | Average Guesses =  17.5
Binary Search: Size 349500 | Average Guesses =  17.6
Linear Search: Size 350000 | Average Guesses = 124550.3 
Binary Search: Size 350000 | Average Guesses =  17.8
Binary Search: Size 338000 | Average Guesses =  16.3
Binary Search: Size 350500 | Average Guesses =  17.9
Linear Search: Size 351000 | Average Guesses = 179857 
Binary Search: Size 351000 | Average Guesses =  18.2
Linear Search: Size 351500 | Average Guesses = 121763.4 
Binary Search: Size 351500 | Average Guesses =  16.9
Linear Search: Size 352000 | Average Guesses = 162950.6 
Binary Search: Size 352000 | Average Guesses =  17.8
Linear Search: Size 352500 | Average Guesses = 160088.9 
Binary Search: Size 352500 | Average Guesses =  17.5
Binary Search: Size 353000 | Average Guesses =  17.8
Linear Search: Size 353000 | Average Guesses = 188103.8 
Binary Search: Size 353500 | Average Guesses =  18
Linear Search: Size 353500 | Average Guesses = 230984.9 
Linear Search: Size 350500 | Average Guesses = 169018.5 
Linear Search: Size 354000 | Average Guesses = 190689.3 
Linear Search: Size 354500 | Average Guesses = 195177 
Binary Search: Size 354500 | Average Guesses =  17.1
Binary Search: Size 354000 | Average Guesses =  18
Linear Search: Size 355000 | Average Guesses = 164626.2 
Binary Search: Size 355000 | Average Guesses =  16.9
Binary Search: Size 355500 | Average Guesses =  17.8
Linear Search: Size 356000 | Average Guesses = 173935.6 
Linear Search: Size 355500 | Average Guesses = 180330.2 
Linear Search: Size 356500 | Average Guesses = 179844.7 
Binary Search: Size 356500 | Average Guesses =  17.5
Linear Search: Size 357000 | Average Guesses = 268618.5 
Linear Search: Size 338000 | Average Guesses = 158501.9 
Binary Search: Size 357500 | Average Guesses =  17.9
Linear Search: Size 357500 | Average Guesses = 246417.7 
Linear Search: Size 358000 | Average Guesses = 177425.7 
Binary Search: Size 356000 | Average Guesses =  17.4
Linear Search: Size 358500 | Average Guesses = 254634.1 
Binary Search: Size 358500 | Average Guesses =  18.4
Binary Search: Size 359000 | Average Guesses =  17.5
Linear Search: Size 359000 | Average Guesses = 179008.2 
Binary Search: Size 359500 | Average Guesses =  17
Binary Search: Size 358000 | Average Guesses =  17.6
Linear Search: Size 359500 | Average Guesses = 176995.8 
Binary Search: Size 360000 | Average Guesses =  18.7
Linear Search: Size 360000 | Average Guesses = 168545.9 
Binary Search: Size 360500 | Average Guesses =  18.1
Linear Search: Size 349500 | Average Guesses = 200447.9 
Linear Search: Size 361000 | Average Guesses = 209284.1 
Linear Search: Size 360500 | Average Guesses = 263465.6 
Linear Search: Size 361500 | Average Guesses = 226450.8 
Binary Search: Size 362000 | Average Guesses =  17.9
Linear Search: Size 362000 | Average Guesses = 187364.9 
Linear Search: Size 362500 | Average Guesses = 133163.5 
Binary Search: Size 362500 | Average Guesses =  17.7
Linear Search: Size 363000 | Average Guesses = 178734.5 
Binary Search: Size 363000 | Average Guesses =  17.2
Binary Search: Size 361500 | Average Guesses =  18.4
Linear Search: Size 363500 | Average Guesses = 138152.9 
Linear Search: Size 364000 | Average Guesses = 227212 
Binary Search: Size 364000 | Average Guesses =  17.9
Linear Search: Size 364500 | Average Guesses = 197937.1 
Binary Search: Size 364500 | Average Guesses =  16.8
Binary Search: Size 357000 | Average Guesses =  16.8
Binary Search: Size 365000 | Average Guesses =  16.9
Binary Search: Size 361000 | Average Guesses =  18.3
Binary Search: Size 365500 | Average Guesses =  18
Binary Search: Size 366000 | Average Guesses =  17.3
Binary Search: Size 363500 | Average Guesses =  17.4
Linear Search: Size 365500 | Average Guesses = 197250.1 
Binary Search: Size 366500 | Average Guesses =  18
Binary Search: Size 367000 | Average Guesses =  16.8
Linear Search: Size 367000 | Average Guesses = 98623.1 
Linear Search: Size 366000 | Average Guesses = 176898.3 
Binary Search: Size 367500 | Average Guesses =  18
Linear Search: Size 365000 | Average Guesses = 239529 
Linear Search: Size 368000 | Average Guesses = 185808.5 
Linear Search: Size 368500 | Average Guesses = 158198.5 
Binary Search: Size 368500 | Average Guesses =  17.6
Linear Search: Size 369000 | Average Guesses = 200349.9 
Binary Search: Size 369000 | Average Guesses =  17.9
Linear Search: Size 369500 | Average Guesses = 137135 
Linear Search: Size 366500 | Average Guesses = 148692 
Binary Search: Size 370000 | Average Guesses =  18.1
Binary Search: Size 368000 | Average Guesses =  17.7
Linear Search: Size 370000 | Average Guesses = 176629.7 
Linear Search: Size 370500 | Average Guesses = 220151.6 
Binary Search: Size 371000 | Average Guesses =  18.4
Linear Search: Size 371000 | Average Guesses = 198227.8 
Binary Search: Size 371500 | Average Guesses =  18
Linear Search: Size 371500 | Average Guesses = 136645.6 
Binary Search: Size 372000 | Average Guesses =  18.3
Linear Search: Size 372000 | Average Guesses = 181340.9 
Linear Search: Size 372500 | Average Guesses = 218811.4 
Binary Search: Size 372500 | Average Guesses =  18
Linear Search: Size 373000 | Average Guesses = 193841.8 
Binary Search: Size 370500 | Average Guesses =  17.3
Linear Search: Size 373500 | Average Guesses = 161755.5 
Binary Search: Size 373500 | Average Guesses =  18.4
Linear Search: Size 374000 | Average Guesses = 188336.3 
Binary Search: Size 374000 | Average Guesses =  17
Binary Search: Size 373000 | Average Guesses =  17.8
Binary Search: Size 369500 | Average Guesses =  17.4
Binary Search: Size 374500 | Average Guesses =  17.4
Binary Search: Size 375000 | Average Guesses =  16.8
Linear Search: Size 375500 | Average Guesses = 251030.3 
Binary Search: Size 375500 | Average Guesses =  17.7
Linear Search: Size 375000 | Average Guesses = 182998.3 
Linear Search: Size 367500 | Average Guesses = 166510.7 
Binary Search: Size 376000 | Average Guesses =  18.2
Binary Search: Size 376500 | Average Guesses =  15.5
Binary Search: Size 377000 | Average Guesses =  17
Linear Search: Size 376500 | Average Guesses = 223284.1 
Binary Search: Size 377500 | Average Guesses =  17.6
Linear Search: Size 377500 | Average Guesses = 152103.2 
Linear Search: Size 378000 | Average Guesses = 197321.1 
Binary Search: Size 378000 | Average Guesses =  16.6
Binary Search: Size 378500 | Average Guesses =  17.3
Linear Search: Size 378500 | Average Guesses = 187570 
Linear Search: Size 379000 | Average Guesses = 133251.2 
Binary Search: Size 379000 | Average Guesses =  16.7
Binary Search: Size 379500 | Average Guesses =  17.5
Linear Search: Size 377000 | Average Guesses = 172179.5 
Binary Search: Size 380000 | Average Guesses =  17.7
Linear Search: Size 380000 | Average Guesses = 149883.7 
Linear Search: Size 380500 | Average Guesses = 151343.3 
Binary Search: Size 380500 | Average Guesses =  18.1
Linear Search: Size 381000 | Average Guesses = 182892.2 
Linear Search: Size 376000 | Average Guesses = 165821.8 
Linear Search: Size 381500 | Average Guesses = 195960.3 
Binary Search: Size 381500 | Average Guesses =  18.3
Linear Search: Size 382000 | Average Guesses = 187344.4 
Binary Search: Size 382000 | Average Guesses =  17.2
Linear Search: Size 382500 | Average Guesses = 223450.3 
Linear Search: Size 379500 | Average Guesses = 191630.5 
Binary Search: Size 383000 | Average Guesses =  17.5
Linear Search: Size 383000 | Average Guesses = 202633.5 
Binary Search: Size 383500 | Average Guesses =  17.5
Linear Search: Size 374500 | Average Guesses = 207686 
Binary Search: Size 384000 | Average Guesses =  17.6
Linear Search: Size 384000 | Average Guesses = 239540.1 
Linear Search: Size 384500 | Average Guesses = 182993.1 
Binary Search: Size 384500 | Average Guesses =  17.8
Binary Search: Size 381000 | Average Guesses =  17.9
Binary Search: Size 385000 | Average Guesses =  17.2
Binary Search: Size 382500 | Average Guesses =  17.9
Binary Search: Size 385500 | Average Guesses =  17.2
Linear Search: Size 386000 | Average Guesses = 181276.3 
Binary Search: Size 386000 | Average Guesses =  17.3
Linear Search: Size 386500 | Average Guesses = 203407.9 
Linear Search: Size 383500 | Average Guesses = 301004.5 
Linear Search: Size 385500 | Average Guesses = 170240.3 
Binary Search: Size 387000 | Average Guesses =  17.9
Linear Search: Size 385000 | Average Guesses = 145111 
Linear Search: Size 387500 | Average Guesses = 247303.5 
Linear Search: Size 388000 | Average Guesses = 156708.1 
Binary Search: Size 388000 | Average Guesses =  17.5
Linear Search: Size 387000 | Average Guesses = 152393.3 
Binary Search: Size 388500 | Average Guesses =  17.8
Linear Search: Size 389000 | Average Guesses = 232170.4 
Binary Search: Size 389000 | Average Guesses =  17.5
Linear Search: Size 388500 | Average Guesses = 241303.9 
Binary Search: Size 389500 | Average Guesses =  17.8
Binary Search: Size 386500 | Average Guesses =  18.1
Binary Search: Size 390000 | Average Guesses =  17.7
Linear Search: Size 390500 | Average Guesses = 175116.6 
Binary Search: Size 390500 | Average Guesses =  18.3
Linear Search: Size 389500 | Average Guesses = 175098.8 
Binary Search: Size 387500 | Average Guesses =  17.2
Linear Search: Size 390000 | Average Guesses = 236025.6 
Binary Search: Size 391500 | Average Guesses =  18.5
Linear Search: Size 391000 | Average Guesses = 180822.1 
Binary Search: Size 391000 | Average Guesses =  17.1
Linear Search: Size 392500 | Average Guesses = 207659.9 
Linear Search: Size 392000 | Average Guesses = 163406.6 
Linear Search: Size 391500 | Average Guesses = 148348 
Linear Search: Size 393000 | Average Guesses = 187490.5 
Binary Search: Size 393500 | Average Guesses =  16.4
Linear Search: Size 393500 | Average Guesses = 177698.8 
Binary Search: Size 392000 | Average Guesses =  17.1
Binary Search: Size 392500 | Average Guesses =  18
Binary Search: Size 393000 | Average Guesses =  17.4
Binary Search: Size 394500 | Average Guesses =  17.7
Linear Search: Size 395000 | Average Guesses = 168675.7 
Binary Search: Size 395000 | Average Guesses =  17.5
Binary Search: Size 395500 | Average Guesses =  17.7
Linear Search: Size 394000 | Average Guesses = 219234.7 
Linear Search: Size 396000 | Average Guesses = 186863.5 
Binary Search: Size 394000 | Average Guesses =  17.2
Linear Search: Size 396500 | Average Guesses = 265776 
Binary Search: Size 396500 | Average Guesses =  17.7
Linear Search: Size 397000 | Average Guesses = 234070.1 
Linear Search: Size 395500 | Average Guesses = 179750.2 
Linear Search: Size 397500 | Average Guesses = 242595.2 
Binary Search: Size 397500 | Average Guesses =  17.5
Binary Search: Size 397000 | Average Guesses =  17.8
Binary Search: Size 398000 | Average Guesses =  18.2
Linear Search: Size 398500 | Average Guesses = 241213.2 
Binary Search: Size 398500 | Average Guesses =  17.9
Linear Search: Size 399000 | Average Guesses = 158101.3 
Linear Search: Size 394500 | Average Guesses = 264976.9 
Linear Search: Size 399500 | Average Guesses = 245992.4 
Binary Search: Size 399500 | Average Guesses =  18
Binary Search: Size 400000 | Average Guesses =  18.1
Linear Search: Size 400000 | Average Guesses = 183709.8 
Binary Search: Size 399000 | Average Guesses =  17
Binary Search: Size 400500 | Average Guesses =  17.8
Linear Search: Size 401000 | Average Guesses = 231345.8 
Binary Search: Size 401000 | Average Guesses =  18.2
Linear Search: Size 401500 | Average Guesses = 299397.5 
Binary Search: Size 401500 | Average Guesses =  17.6
Linear Search: Size 402000 | Average Guesses = 263021.7 
Binary Search: Size 402000 | Average Guesses =  18.2
Linear Search: Size 402500 | Average Guesses = 235864.5 
Binary Search: Size 402500 | Average Guesses =  18.1
Linear Search: Size 403000 | Average Guesses = 161716.2 
Binary Search: Size 403000 | Average Guesses =  17
Linear Search: Size 398000 | Average Guesses = 244403.9 
Binary Search: Size 403500 | Average Guesses =  17.6
Linear Search: Size 404000 | Average Guesses = 183758 
Binary Search: Size 404000 | Average Guesses =  18
Binary Search: Size 404500 | Average Guesses =  17.9
Linear Search: Size 400500 | Average Guesses = 307916.4 
Linear Search: Size 405000 | Average Guesses = 170466.9 
Binary Search: Size 396000 | Average Guesses =  17.4
Linear Search: Size 405500 | Average Guesses = 153590.6 
Binary Search: Size 405500 | Average Guesses =  18.2
Linear Search: Size 406000 | Average Guesses = 255147.8 
Binary Search: Size 406000 | Average Guesses =  17.6
Linear Search: Size 403500 | Average Guesses = 227589.2 
